"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Deadlift (Barbell)",,"conventional",0,"normal",225,10,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Deadlift (Barbell)",,"conventional",1,"normal",315,5,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",175,10,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",175,7,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",160,8,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Seated Cable Row - V Grip (Cable)",,"",0,"normal",160,10,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Dumbbell Row",,"",0,"normal",130,12,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Dumbbell Row",,"",1,"normal",130,12,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Cable Crunch",,"",0,"failure",90,15,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Cable Crunch",,"",1,"failure",90,17,,,
"pull (with deadlift) (rt315b)","1 May 2025, 13:48","1 May 2025, 14:41","RAHHH","Decline Crunch",,"",0,"normal",,15,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Push Up",,"",0,"warmup",,10,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Bench Press (Barbell)",,"",0,"warmup",185,5,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Bench Press (Barbell)",,"",1,"warmup",225,5,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Bench Press (Barbell)",,"",2,"normal",255,4,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Bench Press (Barbell)",,"",3,"normal",275,2,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Bench Press (Barbell)",,"",4,"normal",225,9,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Incline Bench Press (Dumbbell)",,"",0,"normal",160,10,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Incline Bench Press (Dumbbell)",,"",1,"normal",160,8,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Incline Bench Press (Dumbbell)",,"",2,"normal",160,5,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Triceps Rope Pushdown",,"45 too light on that first set, means my compounds are finally using my chest",0,"normal",45,20,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Triceps Rope Pushdown",,"45 too light on that first set, means my compounds are finally using my chest",1,"normal",55,15,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Triceps Rope Pushdown",,"45 too light on that first set, means my compounds are finally using my chest",2,"normal",55,12,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Single Arm Lateral Raise (Cable)",,"",0,"normal",40,12,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,12,,,
"push (rt315b)","30 Apr 2025, 12:22","30 Apr 2025, 13:22","im back","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,12,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Pull Up",,"",0,"normal",,9,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Pull Up",,"",1,"normal",,5,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Pull Up (Band)",,"",0,"normal",50,12,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Pull Up (Band)",,"",1,"normal",50,9,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Seated Cable Row - V Grip (Cable)",,"",0,"normal",175,10,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Seated Cable Row - V Grip (Cable)",,"",1,"normal",145,12,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Seated Cable Row - V Grip (Cable)",,"",2,"dropset",115,15,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Seated Incline Curl (Dumbbell)",,"",0,"normal",50,12,,,
"pull 2 (rt315b)","29 Apr 2025, 20:11","29 Apr 2025, 20:38","short pull still recovering from sick","Seated Incline Curl (Dumbbell)",,"",1,"normal",50,8,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Incline Bench Press (Barbell)",,"first lift back from being sick",0,"warmup",135,12,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Incline Bench Press (Barbell)",,"first lift back from being sick",1,"normal",185,6,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Incline Bench Press (Barbell)",,"first lift back from being sick",2,"normal",165,11,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Incline Bench Press (Barbell)",,"first lift back from being sick",3,"normal",155,10,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Overhead Press (Dumbbell)",,"feelin heavy today",0,"normal",120,9,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Overhead Press (Dumbbell)",,"feelin heavy today",1,"normal",100,12,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Overhead Press (Dumbbell)",,"feelin heavy today",2,"normal",100,10,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Single Arm Tricep Extension (Dumbbell)",,"switched this to db instead of cable",0,"normal",50,10,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Single Arm Tricep Extension (Dumbbell)",,"switched this to db instead of cable",1,"normal",50,10,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Single Arm Tricep Extension (Dumbbell)",,"switched this to db instead of cable",2,"normal",50,8,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Lateral Raise (Dumbbell)",,"db SEATED",0,"normal",40,16,,,
"push3 (rt315b)","28 Apr 2025, 15:06","28 Apr 2025, 15:52","feeling better from my sickness, fever is gone, took it easy today","Lateral Raise (Dumbbell)",,"db SEATED",1,"normal",40,15,,,
"Afternoon workout 💪","26 Apr 2025, 16:39","26 Apr 2025, 18:10","went snowboarding and ended up catching a fever so got cut short, will prob rest up the next couple of days... going thru it rn lol","Snowboarding",,"",0,"normal",,,,5400,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Overhead Press (Barbell)",,"last set is a top set",0,"normal",135,7,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Overhead Press (Barbell)",,"last set is a top set",1,"normal",135,7,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Overhead Press (Barbell)",,"last set is a top set",2,"normal",155,2,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Bench Press (Barbell)",,"",0,"normal",215,9,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Bench Press (Barbell)",,"",1,"normal",215,9,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Bench Press (Barbell)",,"",2,"normal",215,7,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Skullcrusher (Barbell)",,"",0,"normal",70,15,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Skullcrusher (Barbell)",,"",1,"normal",70,15,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Lateral Raise (Dumbbell)",,"",0,"normal",60,12,,,
"push 2 (rt315b)","23 Apr 2025, 18:22","23 Apr 2025, 19:07","","Lateral Raise (Dumbbell)",,"",1,"normal",60,12,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Lat Pulldown (Cable)",,"",0,"normal",175,11,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Lat Pulldown (Cable)",,"",1,"normal",160,10,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Lat Pulldown (Cable)",,"",2,"normal",160,9,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Seated Cable Row - V Grip (Cable)",,"",0,"normal",160,12,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Seated Cable Row - V Grip (Cable)",,"",1,"normal",160,10,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Seated Cable Row - V Grip (Cable)",,"",2,"normal",160,10,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Cross Body Hammer Curl",,"attempting 50s on my last set 💀",0,"failure",80,12,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Cross Body Hammer Curl",,"attempting 50s on my last set 💀",1,"failure",90,12,,,
"pull (with no deadlift this time) (rt315b)","22 Apr 2025, 20:50","22 Apr 2025, 21:17","quick n heavy, skipped deadlift bc i played volleyball for an hour or so before","Cross Body Hammer Curl",,"attempting 50s on my last set 💀",2,"normal",100,10,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Push Up",,"",0,"warmup",,15,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Bench Press (Barbell)",,"",0,"warmup",185,5,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Bench Press (Barbell)",,"",1,"warmup",225,5,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Bench Press (Barbell)",,"",2,"normal",255,3,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Bench Press (Barbell)",,"",3,"normal",245,4,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Bench Press (Barbell)",,"",4,"normal",225,7,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Incline Bench Press (Dumbbell)",,"6-10 range",0,"normal",160,10,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Incline Bench Press (Dumbbell)",,"6-10 range",1,"normal",160,8,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Incline Bench Press (Dumbbell)",,"6-10 range",2,"normal",160,6,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Lateral Raise (Dumbbell)",,"",0,"normal",60,15,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Lateral Raise (Dumbbell)",,"",1,"normal",60,13,,,
"push (rt315b)","21 Apr 2025, 15:09","21 Apr 2025, 16:09","post-arm injury push day","Lateral Raise (Dumbbell)",,"",2,"normal",60,12,,,
"longboarding (gone wrong)","19 Apr 2025, 16:52","19 Apr 2025, 17:53","wont affect the lifts (surely) taking a rest day just to recover from this, im all bandaged up now","longboarding",,"",0,"normal",,,2,3600,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Squat (Smith Machine)",,"super deep- bar is 25 on smith, first set 1 plate, second set two plates, third set two plates",0,"normal",115,21,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Squat (Smith Machine)",,"super deep- bar is 25 on smith, first set 1 plate, second set two plates, third set two plates",1,"normal",205,10,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Squat (Smith Machine)",,"super deep- bar is 25 on smith, first set 1 plate, second set two plates, third set two plates",2,"normal",205,7,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Seated Leg Curl (Machine)",,"single leg",0,"normal",120,12,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Seated Leg Curl (Machine)",,"single leg",1,"normal",120,15,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Seated Leg Curl (Machine)",,"single leg",2,"normal",120,15,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Leg Extension (Machine)",,"single leg",0,"normal",170,12,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Leg Extension (Machine)",,"single leg",1,"normal",160,12,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Rear Delt Reverse Fly (Dumbbell)",,"",0,"normal",50,18,,,
"legs (rt315b)","18 Apr 2025, 16:42","18 Apr 2025, 17:24","gonna call it short, hella dizzy for some reason, maybe dehydration","Rear Delt Reverse Fly (Dumbbell)",,"",1,"normal",50,20,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Overhead Press (Barbell)",,"last set strength test again lol",0,"normal",115,12,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Overhead Press (Barbell)",,"last set strength test again lol",1,"normal",135,8,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Overhead Press (Barbell)",,"last set strength test again lol",2,"normal",165,1,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Bench Press (Barbell)",,"gonna try upping it to 215 since last week i hit 3x10 of 205

update: damn that felt good",0,"normal",205,11,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Bench Press (Barbell)",,"gonna try upping it to 215 since last week i hit 3x10 of 205

update: damn that felt good",1,"normal",215,10,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Bench Press (Barbell)",,"gonna try upping it to 215 since last week i hit 3x10 of 205

update: damn that felt good",2,"normal",215,8,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Triceps Dip",,"",0,"normal",,20,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Triceps Dip",,"",1,"normal",,15,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Skullcrusher (Barbell)",,"only 2 sets of this today",0,"normal",70,11,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Skullcrusher (Barbell)",,"only 2 sets of this today",1,"normal",70,15,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Single Arm Lateral Raise (Cable)",,"",0,"normal",40,13,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,12,,,
"push 2 (rt315b)","17 Apr 2025, 17:37","17 Apr 2025, 18:40","bumped up to 215 on hypertrophy, still hit 10 on a set","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,12,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Deadlift (Barbell)",,"1st set sumo
2nd set mostly sumo, last couple conventional
last set conventional with belt",0,"normal",225,12,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Deadlift (Barbell)",,"1st set sumo
2nd set mostly sumo, last couple conventional
last set conventional with belt",1,"normal",315,7,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Deadlift (Barbell)",,"1st set sumo
2nd set mostly sumo, last couple conventional
last set conventional with belt",2,"normal",335,2,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",180,10,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",160,8,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Lat Pulldown - Close Grip (Cable)",,"",2,"dropset",130,8,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Lat Pulldown - Close Grip (Cable)",,"",3,"dropset",100,6,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Seated Cable Row - V Grip (Cable)",,"",0,"normal",160,12,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Seated Cable Row - V Grip (Cable)",,"",1,"dropset",130,10,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Seated Cable Row - V Grip (Cable)",,"",2,"dropset",100,10,,,
"pull (with deadlift) (rt315b)","16 Apr 2025, 15:40","16 Apr 2025, 16:16","tired","Seated Cable Row - V Grip (Cable)",,"",3,"dropset",70,10,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Push Up",,"",0,"warmup",,10,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Bench Press (Barbell)",,"255 FOR 4 BAYBEE",0,"warmup",185,8,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Bench Press (Barbell)",,"255 FOR 4 BAYBEE",1,"warmup",225,5,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Bench Press (Barbell)",,"255 FOR 4 BAYBEE",2,"normal",255,4,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Bench Press (Barbell)",,"255 FOR 4 BAYBEE",3,"normal",245,4,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Bench Press (Barbell)",,"255 FOR 4 BAYBEE",4,"normal",225,8,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Incline Bench Press (Dumbbell)",,"",0,"normal",150,12,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Incline Bench Press (Dumbbell)",,"",1,"normal",160,9,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Incline Bench Press (Dumbbell)",,"",2,"normal",160,8,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Triceps Pushdown",,"",0,"normal",55,12,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Triceps Pushdown",,"",1,"normal",55,15,,,
"push (rt315b)","14 Apr 2025, 18:28","14 Apr 2025, 19:19","hit 255x4 bench then AMRAP'd 8 reps of 225 after","Triceps Pushdown",,"",2,"normal",65,10,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Bent Over Row (Barbell)",,"",0,"normal",135,20,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Bent Over Row (Barbell)",,"",1,"normal",185,6,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Bent Over Row (Barbell)",,"",2,"normal",155,12,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Lat Pulldown (Cable)",,"last set drop set",0,"normal",175,10,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Lat Pulldown (Cable)",,"last set drop set",1,"failure",175,7,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Lat Pulldown (Cable)",,"last set drop set",2,"dropset",145,6,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Lat Pulldown (Cable)",,"last set drop set",3,"dropset",115,6,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Lat Pulldown (Cable)",,"last set drop set",4,"dropset",70,11,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Seated Cable Row - V Grip (Cable)",,"last set drop set",0,"normal",160,8,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Seated Cable Row - V Grip (Cable)",,"last set drop set",1,"normal",145,10,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Seated Cable Row - V Grip (Cable)",,"last set drop set",2,"dropset",115,12,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Seated Cable Row - V Grip (Cable)",,"last set drop set",3,"dropset",70,10,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Face Pull",,"last set drop set",0,"normal",75,12,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Face Pull",,"last set drop set",1,"dropset",60,17,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Face Pull",,"last set drop set",2,"dropset",45,10,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Face Pull",,"last set drop set",3,"dropset",25,15,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Leg Press (Machine)",,"a sprinkle of leg",0,"warmup",180,15,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Leg Press (Machine)",,"a sprinkle of leg",1,"normal",270,12,,,
"pull 2 (rt315b)","13 Apr 2025, 14:03","13 Apr 2025, 14:51","good pull, forgot my straps so my forarms got hella cooked but thats fine","Leg Press (Machine)",,"a sprinkle of leg",2,"normal",360,12,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Incline Bench Press (Barbell)",,"i racked at 7 on the first set, unracked and did 1 more rep because it felt weird how I failed, i think my triceps are the failing point weird enough so good to know",0,"warmup",135,10,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Incline Bench Press (Barbell)",,"i racked at 7 on the first set, unracked and did 1 more rep because it felt weird how I failed, i think my triceps are the failing point weird enough so good to know",1,"normal",185,8,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Incline Bench Press (Barbell)",,"i racked at 7 on the first set, unracked and did 1 more rep because it felt weird how I failed, i think my triceps are the failing point weird enough so good to know",2,"normal",165,12,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Incline Bench Press (Barbell)",,"i racked at 7 on the first set, unracked and did 1 more rep because it felt weird how I failed, i think my triceps are the failing point weird enough so good to know",3,"normal",165,11,,,
